stratum_id,lon,lat
14,-72.6103264665662,39.1369567077854
14,-72.6198406635565,39.1357519659105
14,-72.6317430174962,39.1345471924269
14,-72.636496241675,39.1343628650952
14,-72.6388768244097,39.1345471605125
14,-72.6460182078661,39.1346415290501
14,-72.6531594149052,39.1351944117015
14,-72.6591031196119,39.1361226425127
14,-72.6638639258621,39.1366777717317
14,-72.6686249140646,39.1374194426412
14,-72.6829001121148,39.1384375073359
14,-72.6912316126602,39.1393634372492
14,-72.6983654319664,39.1408467251942
14,-72.7026156037154,39.142060308108
14,-72.7336403736677,39.1657122071222
14,-72.7348425763902,39.166628821059
14,-72.7358209331069,39.1673746843069
14,-72.7411007042734,39.1713981646182
14,-72.7857042802934,39.2053852228678
14,-72.7828417540772,39.2068783750474
14,-72.7721373041603,39.2113239679181
14,-72.7649959811318,39.2176124012966
14,-72.7614253334623,39.2224276807898
14,-72.7566721651448,39.2287218375034
14,-72.7531015346409,39.2355697853297
14,-72.7495308944909,39.2412119355392
14,-72.7459602551635,39.2473181416093
14,-72.7435799014376,39.2523153570843
14,-72.7411993608108,39.2561073463259
14,-72.7364462008006,39.2622099986043
14,-72.7340656881986,39.2686844964984
14,-72.7316853560549,39.2751583912343
14,-72.7293050220811,39.2814477655367
14,-72.7269246679416,39.2857921281873
14,-72.7233540326866,39.2909682286796
14,-72.7197834043208,39.2967942425002
14,-72.7150300629493,39.3027117020646
14,-72.7102693282921,39.3088102602795
14,-72.7066986993573,39.314542861517
14,-72.7066987196643,39.3164820150241
14,-72.699557413655,39.323321325559
14,-72.6912334298844,39.3335778978917
14,-72.6876628053987,39.3396782203453
14,-72.6840921751784,39.3452222808864
14,-72.6805215508837,39.3513170971494
14,-72.676950919921,39.3567683675639
14,-72.673387865709,39.3623065800376
14,-72.6686271248163,39.36766738483
14,-72.6638661948163,39.3721900332263
14,-72.6591054443627,39.376622793319
14,-72.6555423661507,39.3798547888061
14,-72.6507814414156,39.3848402299206
14,-72.6436401211758,39.3901052422485
14,-72.6388793711739,39.394532375962
14,-72.6341260078312,39.3981352335927
