-70.2000580997627,42.2263220390167
-70.208084249857,42.2383993324608
-70.2153169320273,42.2507665476787
-70.2225418374843,42.2631338462667
-70.2287371461836,42.2757872433115
-70.2334060481695,42.288822040997
-70.2402349042674,42.3012388369498
-70.2491989269862,42.3129728402213
-70.2591634224026,42.3242071343904
-70.2708060412742,42.33455263599
-70.2806549167334,42.3457868470134
-70.2876821115594,42.3582151231869
-70.3089299709619,42.3797300167266
-70.3223806744644,42.3887709256612
-70.3703310636976,42.3944509144649
-70.3874133076212,42.4116285247814
-70.4200212980626,42.4241674043485
-70.4572142756391,42.4133299209078
-70.437683126758,42.4091528169007
-70.3998183990304,42.3827970252801
-70.3875281156361,42.3750837348632
-70.3413623161229,42.3659742120305
-70.3238297640165,42.3461950468325
-70.3128894971559,42.336307330436
-70.305260294742,42.304656859291
-70.2985387634656,42.2809599421344
-70.29792063975,42.2649839671826
-70.2986835494174,42.2523039450989
-70.3001481442444,42.2381971927823
-70.302879596624,42.2248838974075
-70.3069997257209,42.2119750070812
-70.3232045359107,42.1911734712659
-70.3303225381732,42.180351207163
-70.3382726092811,42.167915194254
-70.3266295705439,42.1556014236571
-70.3086017848251,42.1566961606683
-70.2901306591056,42.1623038126106
-70.2740710130896,42.1681250713345
-70.2565995099592,42.1720694548942
-70.2376561875522,42.1741598513511
-70.2015229835609,42.1656034632543
-70.1913607724244,42.1894758748981
-70.1996006554018,42.2041471626062
-70.2000580997627,42.2263220390167
