1093149.875,53180.01171875
1094329.875,61459.96484375
1092299.875,77301.875
1099262.125,87240.0234375
1092285.25,84478.53125
1085354.25,81654.640625
1084530,74560.15625
1084349.75,66329.8828125
1093149.875,53180.01171875
